RSPB,County,Species,Mean 2021,Rank 2021,% Gardens 2021,,Mean 2020,Rank 2020,% Gardens 2020,,% Change,Rank Change,% change in % gardens recorded,
SERO,Kent,Green_woodpecker,0.018,36,1.8,,0.019,33,1.9,,-6.1,-3,-6.1,
SERO,Kent,Siskin,0.015,37,0.7,,0.001,54,0.1,,1423.6,17,1070.1,
SERO,Kent,Mallard,0.014,38,0.4,,0.012,39,0.4,,10.7,1,0.0,
SERO,Kent,Moorhen,0.013,39,0.7,,0.015,35,0.8,,-18.0,-4,-9.0,
SERO,Kent,Bullfinch,0.012,40,0.7,,0.015,36,1.0,,-18.6,-4,-28.9,
SERO,Kent,Fieldfare,0.012,41,0.4,,0.003,46,0.1,,234.0,5,221.2,
SERO,Kent,Kestrel,0.007,42,0.7,,0.006,40,0.6,,15.0,-2,15.0,
SERO,Kent,Stock_dove,0.007,43,0.4,,0.006,43,0.4,,29.8,0,16.6,
SERO,Kent,Goldcrest,0.007,44,0.6,,0.013,38,1.1,,-46.6,-6,-45.1,
SERO,Kent,Grey_heron,0.005,45,0.5,,0.003,47,0.3,,60.5,2,60.5,
SERO,Kent,Mistle_thrush,0.005,46,0.4,,0.002,49,0.2,,112.1,3,66.1,
SERO,Kent,Grey_wagtail,0.005,47,0.4,,0.003,48,0.3,,51.5,1,35.1,
SERO,Kent,Lesser_spotted_woodpecker,0.004,48,0.4,,0.006,42,0.6,,-28.1,-6,-28.1,
SERO,Kent,Marsh_tit,0.004,49,0.3,,0.006,44,0.5,,-27.2,-5,-34.1,
SERO,Kent,Treecreeper,0.003,50,0.3,,0.005,45,0.5,,-43.0,-5,-43.0,
SERO,Kent,Redpoll,0.002,51,0.1,,0.001,53,0.1,,96.7,2,72.8,
SERO,Kent,Yellowhammer,0.002,52,0.1,,0.002,50,0.1,,42.9,-2,37.0,
SERO,Kent,Raven,0.002,53,0.1,,0.000,59,0.0,,360.2,6,219.6,
SERO,Kent,Willow_tit,0.002,54,0.1,,0.000,58,0.0,,308.9,4,206.7,
SERO,Kent,Red_kite,0.002,55,0.1,,0.000,62,0.0,,296.4,7,341.1,
SERO,Kent,Red_legged_partridge,0.002,56,0.1,,0.001,57,0.0,,168.6,1,143.0,
SERO,Kent,Chiffchaff,0.001,57,0.1,,0.000,61,0.0,,104.6,4,104.6,
SERO,Kent,Barn_owl,0.001,58,0.1,,0.002,51,0.2,,-47.7,-7,-47.7,
SERO,Kent,Little_owl,0.001,59,0.1,,0.001,52,0.1,,-32.9,-7,-32.9,
SERO,Kent,Lesser_black_backed_gull,0.001,60,0.1,,0.000,66,0.0,,322.5,6,322.5,
SERO,Kent,Brambling,0.001,61,0.1,,0.000,64,0.0,,321.9,3,321.9,
SERO,Kent,Tawny_owl,0.001,62,0.1,,0.001,55,0.1,,-39.7,-7,-39.7,
SERO,Kent,Hooded_crow,0.000,63,0.0,,0.000,60,0.0,,15.0,-3,34.2,
SERO,Kent,Linnet,0.000,64,0.0,,0.000,74,0.0,,Increase,10,Increase,
SERO,Kent,Mute_swan,0.000,65,0.0,,0.000,65,0.0,,206.9,0,91.8,
SERO,Kent,Grey_partridge,0.000,66,0.0,,0.000,71,0.0,,Increase,5,Increase,
SERO,Kent,Reed_bunting,0.000,67,0.0,,0.001,56,0.1,,-69.3,-11,-77.0,
SERO,Kent,Black_redstart,0.000,68,0.0,,0.000,67,0.0,,Increase,-1,Increase,
SERO,Kent,Great_black_backed_gull,0.000,69,0.0,,0.000,63,0.0,,-42.5,-6,-42.5,
SERO,Kent,Skylark,0.000,70,0.0,,0.000,76,0.0,,Increase,6,Increase,
SERO,Kent,Hawfinch,0.000,71,0.0,,0.000,72,0.0,,Increase,1,Increase,
SERO,Kent,Lapwing,0.000,72,0.0,,0.000,73,0.0,,Increase,1,Increase,
SERO,Kent,Corn_bunting,0.000,73,0.0,,0.000,68,0.0,,Increase,-5,Increase,
NRO,Lancashire,House_sparrow,3.659,1,63.4,,4.120,1,66.1,,-11.2,0,-4.0,
NRO,Lancashire,Starling,3.608,2,43.4,,3.802,2,47.3,,-5.1,0,-8.3,
NRO,Lancashire,Blackbird,2.718,3,89.9,,2.449,4,89.4,,11.0,1,0.6,
NRO,Lancashire,Blue_tit,2.317,4,73.3,,2.628,3,78.1,,-11.8,-1,-6.1,
NRO,Lancashire,Woodpigeon,1.832,5,70.9,,1.861,5,71.9,,-1.6,0,-1.4,
NRO,Lancashire,Robin,1.522,6,83.5,,1.371,8,83.4,,11.0,2,0.1,
NRO,Lancashire,Great_tit,1.386,7,54.1,,1.501,7,58.8,,-7.6,0,-7.9,
NRO,Lancashire,Goldfinch,1.366,8,27.6,,1.784,6,34.0,,-23.4,-2,-18.9,
NRO,Lancashire,Magpie,1.284,9,57.9,,1.340,9,58.7,,-4.2,0,-1.5,
NRO,Lancashire,Long_tailed_tit,1.186,10,25.8,,1.318,10,29.4,,-10.0,0,-12.2,
NRO,Lancashire,Collared_dove,0.900,11,39.9,,1.052,11,45.3,,-14.4,0,-11.9,
NRO,Lancashire,Coal_tit,0.888,12,41.0,,0.877,13,42.0,,1.2,1,-2.5,
NRO,Lancashire,Chaffinch,0.786,13,29.0,,0.944,12,34.5,,-16.7,-1,-15.8,
NRO,Lancashire,Dunnock,0.752,14,39.0,,0.843,15,42.8,,-10.8,1,-8.9,
NRO,Lancashire,Feral_pigeon,0.678,15,16.2,,0.864,14,20.2,,-21.5,-1,-19.9,
NRO,Lancashire,Jackdaw,0.645,16,19.3,,0.681,16,19.7,,-5.2,0,-1.9,
NRO,Lancashire,Carrion_crow,0.488,17,18.6,,0.484,17,18.4,,1.0,0,0.9,
NRO,Lancashire,Wren,0.318,18,26.4,,0.329,19,27.5,,-3.1,1,-3.8,
NRO,Lancashire,Greenfinch,0.283,19,11.5,,0.388,18,15.3,,-27.2,-1,-24.8,
NRO,Lancashire,Song_thrush,0.148,20,11.7,,0.141,20,11.3,,5.1,0,3.3,
NRO,Lancashire,Nuthatch,0.106,21,7.1,,0.128,21,9.0,,-17.2,0,-20.5,
NRO,Lancashire,Black_headed_gull,0.089,22,2.2,,0.053,26,1.1,,67.6,4,93.5,
NRO,Lancashire,Bullfinch,0.075,23,3.8,,0.102,22,5.1,,-26.2,-1,-26.4,
NRO,Lancashire,Tree_sparrow,0.065,24,1.6,,0.072,24,1.9,,-8.8,0,-14.5,
NRO,Lancashire,Herring_gull,0.064,25,1.9,,0.040,28,1.4,,59.2,3,36.3,
NRO,Lancashire,Pheasant,0.058,26,3.1,,0.079,23,3.7,,-25.8,-3,-17.5,
NRO,Lancashire,Common_gull,0.051,27,1.6,,0.041,27,1.0,,23.7,0,61.4,
NRO,Lancashire,Great_spotted_woodpecker,0.048,28,4.1,,0.056,25,5.0,,-13.8,-3,-16.7,
NRO,Lancashire,Jay,0.037,29,2.6,,0.039,29,2.7,,-6.4,0,-4.7,
NRO,Lancashire,Pied_wagtail,0.032,30,2.2,,0.019,33,1.4,,65.6,3,60.4,
NRO,Lancashire,Rook,0.026,31,0.9,,0.031,30,0.8,,-16.2,-1,8.4,
NRO,Lancashire,Sparrowhawk,0.019,32,1.9,,0.021,32,2.1,,-11.7,0,-11.7,
NRO,Lancashire,Blackcap,0.017,33,1.4,,0.016,35,1.3,,6.0,2,5.3,
NRO,Lancashire,Grey_wagtail,0.015,34,1.3,,0.006,42,0.6,,139.4,8,106.3,
NRO,Lancashire,Siskin,0.014,35,0.5,,0.012,38,0.5,,12.5,3,2.3,
NRO,Lancashire,Goldcrest,0.014,36,1.3,,0.018,34,1.6,,-23.5,-2,-18.8,
NRO,Lancashire,Mallard,0.013,37,0.4,,0.023,31,0.6,,-42.4,-6,-26.4,
NRO,Lancashire,Buzzard,0.013,38,1.0,,0.011,39,0.8,,22.2,1,23.8,
NRO,Lancashire,Treecreeper,0.011,39,1.1,,0.013,37,1.3,,-15.4,-2,-15.4,
NRO,Lancashire,Moorhen,0.010,40,0.6,,0.007,41,0.4,,52.6,1,43.7,
NRO,Lancashire,Fieldfare,0.009,41,0.4,,0.009,40,0.3,,1.6,-1,18.2,
NRO,Lancashire,Grey_heron,0.009,42,0.9,,0.004,48,0.4,,97.4,6,97.4,
NRO,Lancashire,Kestrel,0.009,43,0.9,,0.006,43,0.6,,47.0,0,47.0,
NRO,Lancashire,Mistle_thrush,0.008,44,0.6,,0.004,49,0.4,,139.6,5,84.7,
NRO,Lancashire,Stock_dove,0.007,45,0.4,,0.005,45,0.3,,46.3,0,34.4,
NRO,Lancashire,Redwing,0.006,46,0.2,,0.013,36,0.4,,-55.7,-10,-48.0,
NRO,Lancashire,Reed_bunting,0.005,47,0.3,,0.004,46,0.4,,6.5,-1,-7.6,
NRO,Lancashire,Barn_owl,0.005,48,0.5,,0.002,50,0.2,,102.5,2,102.5,
NRO,Lancashire,Marsh_tit,0.004,49,0.3,,0.005,44,0.4,,-30.1,-5,-25.0,
NRO,Lancashire,Lesser_spotted_woodpecker,0.003,50,0.3,,0.002,52,0.2,,60.6,2,60.6,
NRO,Lancashire,Raven,0.003,51,0.2,,0.000,58,0.0,,462.3,7,256.1,
NRO,Lancashire,Ring_necked_parakeet,0.002,52,0.1,,0.002,51,0.1,,3.1,-1,-32.5,
NRO,Lancashire,Willow_tit,0.002,53,0.1,,0.001,54,0.1,,57.4,1,-2.5,
NRO,Lancashire,Redpoll,0.001,54,0.1,,0.004,47,0.3,,-74.4,-7,-71.9,
NRO,Lancashire,Red_legged_partridge,0.001,55,0.1,,0.000,59,0.0,,125.0,4,50.0,
NRO,Lancashire,Lesser_black_backed_gull,0.001,56,0.1,,0.001,55,0.1,,-6.1,-1,-6.1,
NRO,Lancashire,Chiffchaff,0.001,57,0.1,,0.000,64,0.0,,200.1,7,200.1,
NRO,Lancashire,Tawny_owl,0.001,58,0.1,,0.002,53,0.2,,-57.2,-5,-57.2,
NRO,Lancashire,Great_black_backed_gull,0.001,59,0.1,,0.000,63,0.0,,162.6,4,162.6,
NRO,Lancashire,Mute_swan,0.001,60,0.0,,0.000,57,0.0,,12.4,-3,-43.8,
NRO,Lancashire,Hooded_crow,0.000,61,0.0,,0.000,61,0.0,,-6.2,0,-6.2,
NRO,Lancashire,Red_kite,0.000,62,0.0,,0.000,76,0.0,,Increase,14,Increase,
NRO,Lancashire,Yellowhammer,0.000,63,0.0,,0.001,56,0.0,,-62.5,-7,-62.5,
NRO,Lancashire,Brambling,0.000,64,0.0,,0.000,67,0.0,,Increase,3,Increase,
NRO,Lancashire,Linnet,0.000,65,0.0,,0.000,62,0.0,,12.4,-3,12.4,
NRO,Lancashire,Little_owl,0.000,66,0.0,,0.000,74,0.0,,Increase,8,Increase,
NRO,Lancashire,Grey_partridge,0.000,67,0.0,,0.000,71,0.0,,Increase,4,Increase,
NRO,Lancashire,Green_woodpecker,0.000,68,0.0,,0.000,60,0.0,,-81.2,-8,-81.2,
NRO,Lancashire,Skylark,0.000,69,0.0,,0.000,77,0.0,,Increase,8,Increase,
NRO,Lancashire,Teal,0.000,70,0.0,,0.000,78,0.0,,Increase,8,Increase,
NRO,Lancashire,Meadow_pipit,0.000,71,0.0,,0.000,75,0.0,,Increase,4,Increase,
NRO,Lancashire,Waxwing,0.000,79,0.0,,0.000,65,0.0,,-100.0,-14,-100.0,
MRO,Leicestershire,House_sparrow,3.543,1,61.2,,3.854,1,60.1,,-8.1,0,1.9,
MRO,Leicestershire,Blackbird,2.815,2,92.3,,2.368,4,88.9,,18.9,2,3.8,
MRO,Leicestershire,Woodpigeon,2.679,3,84.4,,2.755,3,83.1,,-2.8,0,1.5,
MRO,Leicestershire,Blue_tit,2.420,4,76.1,,2.817,2,80.4,,-14.1,-2,-5.2,
MRO,Leicestershire,Starling,1.850,5,32.8,,2.145,5,32.3,,-13.8,0,1.5,
MRO,Leicestershire,Robin,1.506,6,83.0,,1.312,9,82.0,,14.8,3,1.3,
MRO,Leicestershire,Goldfinch,1.394,7,28.9,,1.538,7,32.7,,-9.3,0,-11.6,
MRO,Leicestershire,Great_tit,1.245,8,51.0,,1.562,6,60.0,,-20.3,-2,-15.0,
MRO,Leicestershire,Magpie,1.037,9,51.6,,1.117,10,53.6,,-7.2,1,-3.6,
MRO,Leicestershire,Long_tailed_tit,0.987,10,25.0,,1.378,8,30.9,,-28.4,-2,-19.0,
MRO,Leicestershire,Dunnock,0.865,11,44.0,,0.900,11,47.3,,-3.9,0,-7.0,
MRO,Leicestershire,Collared_dove,0.706,12,33.8,,0.811,12,36.3,,-12.9,0,-7.1,
MRO,Leicestershire,Chaffinch,0.648,13,24.5,,0.694,13,27.4,,-6.6,0,-10.5,
MRO,Leicestershire,Jackdaw,0.590,14,17.5,,0.649,14,19.0,,-9.1,0,-7.8,
MRO,Leicestershire,Coal_tit,0.502,15,25.7,,0.602,15,31.5,,-16.6,0,-18.6,
MRO,Leicestershire,Carrion_crow,0.464,16,19.7,,0.454,17,19.6,,2.2,1,0.9,
MRO,Leicestershire,Feral_pigeon,0.414,17,12.2,,0.466,16,12.6,,-11.1,-1,-3.9,
MRO,Leicestershire,Greenfinch,0.324,18,13.2,,0.440,18,16.3,,-26.5,0,-19.3,
MRO,Leicestershire,Wren,0.303,19,26.1,,0.268,19,23.4,,13.4,0,11.3,
MRO,Leicestershire,Song_thrush,0.083,20,6.6,,0.067,22,5.3,,23.8,2,25.6,
MRO,Leicestershire,Great_spotted_woodpecker,0.053,21,4.6,,0.078,20,6.6,,-32.6,-1,-30.4,
MRO,Leicestershire,Blackcap,0.049,22,4.1,,0.035,25,2.9,,42.6,3,41.1,
MRO,Leicestershire,Black_headed_gull,0.049,23,1.3,,0.031,26,0.8,,61.7,3,59.9,
MRO,Leicestershire,Pheasant,0.043,24,2.4,,0.046,24,2.7,,-8.0,0,-9.9,
MRO,Leicestershire,Bullfinch,0.041,25,2.3,,0.069,21,3.5,,-40.3,-4,-34.5,
MRO,Leicestershire,Common_gull,0.039,26,1.1,,0.025,28,0.9,,56.8,2,26.6,
MRO,Leicestershire,Tree_sparrow,0.028,27,0.9,,0.029,27,0.9,,-3.0,0,0.8,
MRO,Leicestershire,Pied_wagtail,0.028,28,1.9,,0.018,33,1.2,,56.0,5,55.2,
MRO,Leicestershire,Rook,0.023,29,0.6,,0.019,31,0.6,,23.7,2,10.9,
MRO,Leicestershire,Nuthatch,0.022,30,1.6,,0.057,23,4.3,,-61.5,-7,-61.6,
MRO,Leicestershire,Redwing,0.020,31,0.8,,0.003,46,0.2,,630.8,15,372.8,
MRO,Leicestershire,Fieldfare,0.017,32,0.9,,0.004,42,0.2,,323.1,10,357.7,
MRO,Leicestershire,Buzzard,0.017,33,1.2,,0.016,34,1.2,,3.4,1,5.3,
MRO,Leicestershire,Sparrowhawk,0.016,34,1.6,,0.024,29,2.4,,-33.8,-5,-33.8,
MRO,Leicestershire,Mallard,0.012,35,0.4,,0.008,37,0.2,,45.2,2,46.1,
MRO,Leicestershire,Jay,0.011,36,0.8,,0.019,30,1.2,,-44.7,-6,-37.0,
MRO,Leicestershire,Goldcrest,0.010,37,0.9,,0.018,32,1.5,,-43.3,-5,-38.3,
MRO,Leicestershire,Green_woodpecker,0.009,38,0.9,,0.007,39,0.7,,44.7,1,44.7,
MRO,Leicestershire,Red_kite,0.009,39,0.7,,0.007,38,0.5,,29.3,-1,23.8,
MRO,Leicestershire,Herring_gull,0.008,40,0.3,,0.003,47,0.1,,191.6,7,115.7,
MRO,Leicestershire,Siskin,0.008,41,0.4,,0.001,55,0.1,,483.2,14,326.0,
MRO,Leicestershire,Stock_dove,0.008,42,0.5,,0.015,35,0.8,,-49.2,-7,-40.1,
MRO,Leicestershire,Moorhen,0.007,43,0.4,,0.005,41,0.3,,27.8,-2,31.8,
MRO,Leicestershire,Reed_bunting,0.004,44,0.3,,0.011,36,0.8,,-59.1,-8,-57.9,
MRO,Leicestershire,Grey_heron,0.004,45,0.4,,0.002,51,0.2,,162.1,6,162.1,
MRO,Leicestershire,Mistle_thrush,0.004,46,0.4,,0.003,45,0.3,,63.6,-1,39.6,
MRO,Leicestershire,Lesser_spotted_woodpecker,0.004,47,0.4,,0.005,40,0.5,,-34.1,-7,-34.1,
MRO,Leicestershire,Grey_wagtail,0.004,48,0.3,,0.003,49,0.3,,31.8,1,23.8,
MRO,Leicestershire,Marsh_tit,0.004,49,0.3,,0.003,44,0.3,,27.7,-5,11.7,
MRO,Leicestershire,Kestrel,0.003,50,0.3,,0.003,48,0.3,,3.9,-2,3.9,
MRO,Leicestershire,Yellowhammer,0.002,51,0.1,,0.002,50,0.1,,27.7,-1,-4.2,
MRO,Leicestershire,Mute_swan,0.002,52,0.1,,0.000,74,0.0,,Increase,22,Increase,
MRO,Leicestershire,Treecreeper,0.002,53,0.2,,0.003,43,0.3,,-42.5,-10,-42.5,
MRO,Leicestershire,Redpoll,0.002,54,0.1,,0.001,54,0.1,,27.9,0,27.9,
MRO,Leicestershire,Raven,0.002,55,0.1,,0.000,75,0.0,,Increase,20,Increase,
MRO,Leicestershire,Ring_necked_parakeet,0.001,56,0.0,,0.001,58,0.0,,91.7,2,27.8,
MRO,Leicestershire,Willow_tit,0.001,57,0.1,,0.000,59,0.0,,283.1,2,187.3,
MRO,Leicestershire,Red_legged_partridge,0.001,58,0.1,,0.001,56,0.1,,-12.0,-2,-14.7,
MRO,Leicestershire,Chiffchaff,0.001,59,0.1,,0.001,57,0.1,,17.2,-2,17.2,
MRO,Leicestershire,Barn_owl,0.001,60,0.1,,0.001,52,0.1,,-12.1,-8,-12.1,
MRO,Leicestershire,Brambling,0.001,61,0.1,,0.001,53,0.1,,-28.1,-8,-28.1,
MRO,Leicestershire,Linnet,0.001,62,0.1,,0.000,60,0.0,,155.6,-2,155.6,
MRO,Leicestershire,Hooded_crow,0.001,63,0.0,,0.000,63,0.0,,91.7,0,-4.1,
MRO,Leicestershire,Tawny_owl,0.001,64,0.1,,0.000,77,0.0,,Increase,13,Increase,
MRO,Leicestershire,Lesser_black_backed_gull,0.000,65,0.0,,0.000,72,0.0,,Increase,7,Increase,
MRO,Leicestershire,Grey_partridge,0.000,66,0.0,,0.000,69,0.0,,Increase,3,Increase,
MRO,Leicestershire,Great_black_backed_gull,0.000,67,0.0,,0.000,67,0.0,,Increase,0,Increase,
MRO,Leicestershire,Little_owl,0.000,68,0.0,,0.000,64,0.0,,-68.0,-4,-68.0,
MRO,Leicestershire,Teal,0.000,69,0.0,,0.000,78,0.0,,Increase,9,Increase,
MRO,Leicestershire,Black_redstart,0.000,70,0.0,,0.000,62,0.0,,-100.0,-8,-100.0,
MRO,Leicestershire,Waxwing,0.000,79,0.0,,0.000,61,0.0,,-100.0,-18,-100.0,
EERO,Lincolnshire,House_sparrow,5.929,1,74.8,,6.923,1,75.4,,-14.4,0,-0.8,
EERO,Lincolnshire,Blackbird,3.378,2,93.7,,2.931,3,91.8,,15.2,1,2.1,
EERO,Lincolnshire,Starling,3.245,3,47.5,,3.667,2,46.6,,-11.5,-1,1.8,
EERO,Lincolnshire,Woodpigeon,2.739,4,82.4,,2.776,4,80.8,,-1.3,0,1.9,
EERO,Lincolnshire,Blue_tit,2.456,5,73.3,,2.602,5,75.0,,-5.6,0,-2.3,
EERO,Lincolnshire,Goldfinch,1.644,6,31.1,,1.927,6,35.1,,-14.7,0,-11.6,
EERO,Lincolnshire,Robin,1.501,7,82.4,,1.395,9,83.1,,7.6,2,-0.8,
EERO,Lincolnshire,Collared_dove,1.433,8,54.1,,1.775,7,58.4,,-19.3,-1,-7.3,
EERO,Lincolnshire,Great_tit,1.411,9,53.7,,1.586,8,57.7,,-11.0,-1,-7.0,
EERO,Lincolnshire,Chaffinch,1.157,10,37.2,,1.351,10,41.1,,-14.3,0,-9.5,
EERO,Lincolnshire,Long_tailed_tit,1.022,11,24.1,,1.255,11,27.8,,-18.6,0,-13.0,
EERO,Lincolnshire,Dunnock,0.977,12,44.3,,1.060,12,47.1,,-7.9,0,-6.1,
EERO,Lincolnshire,Magpie,0.682,13,36.0,,0.724,13,37.6,,-5.8,0,-4.1,
EERO,Lincolnshire,Jackdaw,0.599,14,18.5,,0.672,14,20.0,,-10.9,0,-7.2,
EERO,Lincolnshire,Carrion_crow,0.558,15,19.5,,0.512,16,18.2,,8.9,1,7.1,
EERO,Lincolnshire,Feral_pigeon,0.498,16,14.0,,0.621,15,16.2,,-19.8,-1,-13.7,
EERO,Lincolnshire,Greenfinch,0.422,17,15.9,,0.486,17,18.4,,-13.2,0,-13.6,
EERO,Lincolnshire,Coal_tit,0.386,18,18.9,,0.474,18,22.8,,-18.4,0,-17.0,
EERO,Lincolnshire,Wren,0.351,19,28.4,,0.374,19,29.3,,-6.2,0,-3.1,
EERO,Lincolnshire,Pheasant,0.118,20,5.6,,0.135,20,6.7,,-12.9,0,-15.9,
EERO,Lincolnshire,Song_thrush,0.110,21,8.5,,0.121,21,9.6,,-8.4,0,-11.4,
EERO,Lincolnshire,Tree_sparrow,0.080,22,1.9,,0.095,22,2.0,,-15.6,0,-8.8,
EERO,Lincolnshire,Rook,0.077,23,2.0,,0.061,24,1.4,,27.3,1,46.9,
EERO,Lincolnshire,Black_headed_gull,0.075,24,2.0,,0.038,25,1.0,,100.2,1,101.7,
EERO,Lincolnshire,Great_spotted_woodpecker,0.060,25,5.2,,0.069,23,5.9,,-12.0,-2,-12.3,
EERO,Lincolnshire,Common_gull,0.049,26,1.2,,0.035,27,1.0,,39.2,1,21.0,
EERO,Lincolnshire,Fieldfare,0.031,27,1.0,,0.014,35,0.5,,113.7,8,81.3,
EERO,Lincolnshire,Sparrowhawk,0.027,28,2.7,,0.037,26,3.7,,-25.7,-2,-25.7,
EERO,Lincolnshire,Pied_wagtail,0.027,29,1.7,,0.021,30,1.4,,27.1,1,21.5,
EERO,Lincolnshire,Buzzard,0.024,30,2.0,,0.021,31,1.5,,18.1,1,28.5,
EERO,Lincolnshire,Herring_gull,0.021,31,0.5,,0.009,40,0.5,,126.2,9,-0.1,
EERO,Lincolnshire,Moorhen,0.021,32,1.1,,0.022,29,1.2,,-7.5,-3,-12.0,
EERO,Lincolnshire,Bullfinch,0.019,33,1.1,,0.026,28,1.4,,-28.2,-5,-20.4,
EERO,Lincolnshire,Blackcap,0.016,34,1.3,,0.010,39,0.8,,54.1,5,60.5,
EERO,Lincolnshire,Kestrel,0.014,35,1.4,,0.013,37,1.3,,9.6,2,9.6,
EERO,Lincolnshire,Mallard,0.013,36,0.4,,0.018,33,0.5,,-24.4,-3,-13.3,
EERO,Lincolnshire,Jay,0.013,37,1.0,,0.020,32,1.4,,-34.2,-5,-32.2,
EERO,Lincolnshire,Stock_dove,0.012,38,0.6,,0.012,38,0.6,,0.2,0,-3.2,
EERO,Lincolnshire,Redwing,0.011,39,0.4,,0.007,41,0.2,,72.8,2,62.8,
EERO,Lincolnshire,Green_woodpecker,0.011,40,1.1,,0.014,36,1.4,,-23.1,-4,-23.1,
EERO,Lincolnshire,Red_kite,0.011,41,0.8,,0.006,45,0.4,,97.0,4,108.5,
EERO,Lincolnshire,Nuthatch,0.009,42,0.6,,0.016,34,1.3,,-46.3,-8,-49.0,
EERO,Lincolnshire,Siskin,0.007,43,0.4,,0.002,55,0.1,,341.7,12,185.3,
EERO,Lincolnshire,Mistle_thrush,0.007,44,0.5,,0.002,50,0.2,,204.7,6,136.4,
EERO,Lincolnshire,Barn_owl,0.006,45,0.6,,0.006,42,0.6,,-11.1,-3,-11.1,
EERO,Lincolnshire,Goldcrest,0.005,46,0.5,,0.006,44,0.5,,-2.6,-2,-6.8,
EERO,Lincolnshire,Grey_heron,0.005,47,0.5,,0.002,52,0.2,,131.4,5,131.4,
EERO,Lincolnshire,Grey_wagtail,0.004,48,0.3,,0.000,61,0.0,,1187.7,13,930.2,
EERO,Lincolnshire,Reed_bunting,0.003,49,0.2,,0.006,43,0.4,,-37.3,-6,-41.8,
EERO,Lincolnshire,Lesser_spotted_woodpecker,0.003,50,0.3,,0.002,49,0.2,,41.9,-1,41.9,
EERO,Lincolnshire,Redpoll,0.003,51,0.2,,0.001,56,0.1,,182.4,5,213.1,
EERO,Lincolnshire,Yellowhammer,0.003,52,0.2,,0.003,47,0.2,,1.2,-5,-20.2,
EERO,Lincolnshire,Mute_swan,0.002,53,0.1,,0.000,74,0.0,,Increase,21,Increase,
EERO,Lincolnshire,Treecreeper,0.002,54,0.2,,0.003,46,0.3,,-33.8,-8,-33.8,
EERO,Lincolnshire,Red_legged_partridge,0.002,55,0.1,,0.002,51,0.1,,-26.3,-4,-26.3,
EERO,Lincolnshire,Raven,0.002,56,0.1,,0.000,75,0.0,,Increase,19,Increase,
EERO,Lincolnshire,Tawny_owl,0.001,57,0.1,,0.003,48,0.3,,-49.4,-9,-49.4,
EERO,Lincolnshire,Brambling,0.001,58,0.1,,0.001,58,0.1,,102.4,0,102.4,
EERO,Lincolnshire,Willow_tit,0.001,59,0.1,,0.001,57,0.1,,34.9,-2,22.7,
EERO,Lincolnshire,Ring_necked_parakeet,0.001,60,0.0,,0.002,53,0.1,,-42.2,-7,-63.2,
EERO,Lincolnshire,Marsh_tit,0.001,61,0.1,,0.002,54,0.1,,-33.7,-7,-17.2,
EERO,Lincolnshire,Chiffchaff,0.001,62,0.1,,0.000,63,0.0,,194.6,1,194.6,
EERO,Lincolnshire,Grey_partridge,0.000,63,0.0,,0.000,60,0.0,,47.3,-3,47.3,
EERO,Lincolnshire,Linnet,0.000,64,0.0,,0.000,72,0.0,,Increase,8,Increase,
EERO,Lincolnshire,Hooded_crow,0.000,65,0.0,,0.001,59,0.0,,-26.4,-6,10.4,
EERO,Lincolnshire,Skylark,0.000,66,0.0,,0.000,76,0.0,,Increase,10,Increase,
EERO,Lincolnshire,Lesser_black_backed_gull,0.000,67,0.0,,0.000,71,0.0,,Increase,4,Increase,
EERO,Lincolnshire,Little_owl,0.000,68,0.0,,0.000,73,0.0,,Increase,5,Increase,
EERO,Lincolnshire,Corn_bunting,0.000,69,0.0,,0.000,64,0.0,,-63.2,-5,-63.2,
EERO,Lincolnshire,Lapwing,0.000,70,0.0,,0.000,70,0.0,,Increase,0,Increase,
EERO,Lincolnshire,Great_black_backed_gull,0.000,73,0.0,,0.000,62,0.0,,-100.0,-11,-100.0,
EERO,Lincolnshire,Meadow_pipit,0.000,76,0.0,,0.000,65,0.0,,-100.0,-11,-100.0,
NRO,Lincolnshire (part of),House_sparrow,6.106,1,75.1,,7.007,1,76.3,,-12.9,0,-1.6,
NRO,Lincolnshire (part of),Starling,4.081,2,49.9,,4.978,2,49.9,,-18.0,0,0.1,
NRO,Lincolnshire (part of),Blackbird,3.367,3,92.3,,2.840,3,90.3,,18.5,0,2.3,
NRO,Lincolnshire (part of),Woodpigeon,2.629,4,80.9,,2.692,4,78.9,,-2.3,0,2.5,
NRO,Lincolnshire (part of),Blue_tit,2.124,5,69.8,,2.343,5,72.8,,-9.4,0,-4.0,
NRO,Lincolnshire (part of),Goldfinch,1.643,6,28.7,,1.815,6,31.9,,-9.5,0,-10.1,
NRO,Lincolnshire (part of),Collared_dove,1.387,7,54.5,,1.659,7,59.3,,-16.4,0,-8.1,
NRO,Lincolnshire (part of),Robin,1.384,8,80.4,,1.280,10,79.6,,8.1,2,1.0,
NRO,Lincolnshire (part of),Great_tit,1.271,9,48.8,,1.364,8,51.2,,-6.8,-1,-4.7,
NRO,Lincolnshire (part of),Feral_pigeon,1.141,10,23.6,,1.363,9,27.1,,-16.3,-1,-12.9,
NRO,Lincolnshire (part of),Long_tailed_tit,0.948,11,21.3,,1.115,11,24.9,,-15.0,0,-14.5,
NRO,Lincolnshire (part of),Dunnock,0.902,12,41.7,,0.973,13,42.6,,-7.3,1,-2.1,
